Desarrollador,Año,recommend,sentiment_analysis
The Behemoth,2012,True,2
The Behemoth,2012,True,2
The Behemoth,2012,True,2
The Behemoth,2012,True,2
The Behemoth,2012,True,1
The Behemoth,2012,True,2
The Behemoth,2012,True,2
The Behemoth,2012,True,2
The Behemoth,2012,True,2
The Behemoth,2012,True,1
The Behemoth,2012,True,2
The Behemoth,2012,True,2
The Behemoth,2012,True,0
The Behemoth,2012,True,2
The Behemoth,2012,True,1
The Behemoth,2012,True,1
The Behemoth,2012,True,1
The Behemoth,2012,True,1
The Behemoth,2012,True,2
The Behemoth,2012,True,2
The Behemoth,2012,True,1
The Behemoth,2012,True,2
The Behemoth,2012,True,2
The Behemoth,2012,True,2
The Behemoth,2012,True,1
The Behemoth,2012,True,2
The Behemoth,2012,True,2
The Behemoth,2012,True,1
The Behemoth,2012,True,2
The Behemoth,2012,True,2
The Behemoth,2012,True,2
The Behemoth,2012,True,2
The Behemoth,2012,True,2
The Behemoth,2012,True,2
The Behemoth,2012,True,1
The Behemoth,2012,True,2
The Behemoth,2012,True,2
The Behemoth,2012,True,2
The Behemoth,2012,True,2
The Behemoth,2012,True,2
The Behemoth,2012,True,2
The Behemoth,2012,True,2
The Behemoth,2012,True,2
The Behemoth,2012,True,1
The Behemoth,2012,True,1
The Behemoth,2012,False,0
The Behemoth,2012,True,2
The Behemoth,2012,True,2
The Behemoth,2012,True,1
The Behemoth,2012,True,2
The Behemoth,2012,True,2
The Behemoth,2012,True,0
The Behemoth,2012,True,2
The Behemoth,2012,True,2
The Behemoth,2012,True,1
The Behemoth,2012,True,1
The Behemoth,2012,False,0
The Behemoth,2012,True,2
The Behemoth,2012,True,2
The Behemoth,2012,True,2
The Behemoth,2012,True,2
The Behemoth,2012,True,2
The Behemoth,2012,True,1
The Behemoth,2012,True,2
The Behemoth,2012,True,2
The Behemoth,2012,True,2
The Behemoth,2012,True,2
The Behemoth,2012,True,0
The Behemoth,2012,True,2
The Behemoth,2012,True,1
The Behemoth,2012,True,2
The Behemoth,2012,True,0
The Behemoth,2012,True,2
The Behemoth,2012,True,1
The Behemoth,2012,True,2
The Behemoth,2012,True,2
The Behemoth,2012,True,0
The Behemoth,2012,True,2
The Behemoth,2012,True,1
The Behemoth,2012,True,1
The Behemoth,2012,True,2
The Behemoth,2012,True,2
The Behemoth,2012,True,2
The Behemoth,2012,True,0
The Behemoth,2012,True,1
The Behemoth,2012,True,2
The Behemoth,2012,True,2
The Behemoth,2012,True,2
The Behemoth,2012,True,1
The Behemoth,2012,True,2
The Behemoth,2012,True,2
The Behemoth,2012,True,1
The Behemoth,2012,True,1
The Behemoth,2012,True,2
The Behemoth,2012,True,2
The Behemoth,2012,True,2
The Behemoth,2012,True,2
The Behemoth,2012,True,1
The Behemoth,2012,True,1
The Behemoth,2012,True,0
The Behemoth,2012,True,2
The Behemoth,2012,True,2
The Behemoth,2012,True,2
The Behemoth,2012,True,2
The Behemoth,2012,True,2
The Behemoth,2012,True,1
The Behemoth,2012,True,2
The Behemoth,2012,True,2
The Behemoth,2012,True,2
The Behemoth,2012,True,2
The Behemoth,2012,True,1
The Behemoth,2012,True,2
The Behemoth,2012,True,2
The Behemoth,2012,True,0
The Behemoth,2012,True,2
The Behemoth,2012,True,1
The Behemoth,2012,True,1
The Behemoth,2012,True,1
The Behemoth,2012,True,1
The Behemoth,2012,True,2
The Behemoth,2012,True,2
The Behemoth,2012,True,1
The Behemoth,2012,True,2
The Behemoth,2012,True,2
The Behemoth,2012,True,2
The Behemoth,2012,True,1
The Behemoth,2012,True,2
The Behemoth,2012,True,2
The Behemoth,2012,True,1
The Behemoth,2012,True,2
The Behemoth,2012,True,2
The Behemoth,2012,True,2
The Behemoth,2012,True,2
The Behemoth,2012,True,2
The Behemoth,2012,True,2
The Behemoth,2012,True,1
The Behemoth,2012,True,2
The Behemoth,2012,True,2
The Behemoth,2012,True,2
The Behemoth,2012,True,2
The Behemoth,2012,True,2
The Behemoth,2012,True,2
The Behemoth,2012,True,2
The Behemoth,2012,True,2
The Behemoth,2012,True,1
The Behemoth,2012,True,1
The Behemoth,2012,False,0
The Behemoth,2012,True,2
The Behemoth,2012,True,2
The Behemoth,2012,True,1
The Behemoth,2012,True,2
The Behemoth,2012,True,2
The Behemoth,2012,True,0
The Behemoth,2012,True,2
The Behemoth,2012,True,2
The Behemoth,2012,True,1
The Behemoth,2012,True,1
The Behemoth,2012,False,0
The Behemoth,2012,True,2
The Behemoth,2012,True,2
The Behemoth,2012,True,2
The Behemoth,2012,True,2
The Behemoth,2012,True,2
The Behemoth,2012,True,1
The Behemoth,2012,True,2
The Behemoth,2012,True,2
The Behemoth,2012,True,2
The Behemoth,2012,True,2
The Behemoth,2012,True,0
The Behemoth,2012,True,2
The Behemoth,2012,True,1
The Behemoth,2012,True,2
The Behemoth,2012,True,0
The Behemoth,2012,True,2
The Behemoth,2012,True,1
The Behemoth,2012,True,2
The Behemoth,2012,True,2
The Behemoth,2012,True,0
The Behemoth,2012,True,2
The Behemoth,2012,True,1
The Behemoth,2012,True,1
The Behemoth,2012,True,2
The Behemoth,2012,True,2
The Behemoth,2012,True,2
The Behemoth,2012,True,0
The Behemoth,2012,True,1
The Behemoth,2012,True,2
The Behemoth,2012,True,2
The Behemoth,2012,True,2
The Behemoth,2012,True,1
The Behemoth,2012,True,2
The Behemoth,2012,True,2
The Behemoth,2012,True,1
The Behemoth,2012,True,1
The Behemoth,2012,True,2
The Behemoth,2012,True,2
The Behemoth,2012,True,2
The Behemoth,2012,True,2
The Behemoth,2012,True,1
The Behemoth,2012,True,1
The Behemoth,2012,True,0
The Behemoth,2012,True,2
The Behemoth,2012,True,2
The Behemoth,2012,True,2
The Behemoth,2012,True,2
The Behemoth,2012,True,2
The Behemoth,2012,True,1
The Behemoth,2012,True,2
The Behemoth,2012,True,2
The Behemoth,2012,True,2
The Behemoth,2012,True,2
The Behemoth,2012,True,1
The Behemoth,2012,True,2
The Behemoth,2012,True,2
The Behemoth,2012,True,0
The Behemoth,2012,True,2
The Behemoth,2012,True,1
The Behemoth,2012,True,1
The Behemoth,2012,True,1
The Behemoth,2012,True,1
The Behemoth,2012,True,2
The Behemoth,2012,True,2
The Behemoth,2012,True,1
The Behemoth,2012,True,2
The Behemoth,2012,True,2
The Behemoth,2012,True,2
The Behemoth,2012,True,1
The Behemoth,2012,True,2
The Behemoth,2012,True,2
The Behemoth,2012,True,1
The Behemoth,2012,True,2
The Behemoth,2012,True,2
The Behemoth,2012,True,2
The Behemoth,2012,True,2
The Behemoth,2012,True,2
The Behemoth,2012,True,2
The Behemoth,2012,True,1
The Behemoth,2012,True,2
The Behemoth,2012,True,2
The Behemoth,2012,True,2
The Behemoth,2012,True,2
The Behemoth,2012,True,2
The Behemoth,2012,True,2
The Behemoth,2012,True,2
The Behemoth,2012,True,2
The Behemoth,2012,True,1
The Behemoth,2012,True,1
The Behemoth,2012,False,0
The Behemoth,2012,True,2
The Behemoth,2012,True,2
The Behemoth,2012,True,1
The Behemoth,2012,True,2
The Behemoth,2012,True,2
The Behemoth,2012,True,0
The Behemoth,2012,True,2
The Behemoth,2012,True,2
The Behemoth,2012,True,1
The Behemoth,2012,True,1
The Behemoth,2012,False,0
The Behemoth,2012,True,2
The Behemoth,2012,True,2
The Behemoth,2012,True,2
The Behemoth,2012,True,2
The Behemoth,2012,True,2
The Behemoth,2012,True,1
The Behemoth,2012,True,2
The Behemoth,2012,True,2
The Behemoth,2012,True,2
The Behemoth,2012,True,2
The Behemoth,2012,True,0
The Behemoth,2012,True,2
The Behemoth,2012,True,1
The Behemoth,2012,True,2
The Behemoth,2012,True,0
The Behemoth,2012,True,2
The Behemoth,2012,True,1
The Behemoth,2012,True,2
The Behemoth,2012,True,2
The Behemoth,2012,True,0
The Behemoth,2012,True,2
The Behemoth,2012,True,1
The Behemoth,2012,True,1
The Behemoth,2012,True,2
The Behemoth,2012,True,2
The Behemoth,2012,True,2
The Behemoth,2012,True,0
The Behemoth,2012,True,1
The Behemoth,2012,True,2
The Behemoth,2012,True,2
The Behemoth,2012,True,2
The Behemoth,2012,True,1
The Behemoth,2012,True,2
The Behemoth,2012,True,2
The Behemoth,2012,True,1
The Behemoth,2012,True,1
The Behemoth,2012,True,2
The Behemoth,2012,True,2
The Behemoth,2012,True,2
The Behemoth,2012,True,2
The Behemoth,2012,True,1
The Behemoth,2012,True,1
The Behemoth,2012,True,0
The Behemoth,2012,True,2
The Behemoth,2012,True,2
The Behemoth,2012,True,2
The Behemoth,2012,True,2
The Behemoth,2012,True,2
The Behemoth,2012,True,1
The Behemoth,2012,True,2
The Behemoth,2012,True,2
The Behemoth,2012,True,2
The Behemoth,2012,True,2
The Behemoth,2012,True,1
The Behemoth,2012,True,2
The Behemoth,2012,True,2
The Behemoth,2012,True,0
The Behemoth,2012,True,2
The Behemoth,2012,True,1
The Behemoth,2012,True,1
The Behemoth,2012,True,1
The Behemoth,2012,True,1
The Behemoth,2012,True,2
The Behemoth,2012,True,2
The Behemoth,2012,True,1
The Behemoth,2012,True,2
The Behemoth,2012,True,2
The Behemoth,2012,True,2
The Behemoth,2012,True,1
Opus,2012,True,2
Opus,2012,True,2
Opus,2012,True,2
Aspyr,2012,False,1
Aspyr,2012,True,2
Aspyr,2012,True,2
Runic Games,2012,True,2
Runic Games,2012,True,2
Runic Games,2012,True,2
Runic Games,2012,True,2
Runic Games,2012,True,2
Runic Games,2012,True,2
Runic Games,2012,True,0
Runic Games,2012,True,1
Runic Games,2012,True,1
Runic Games,2012,True,2
Runic Games,2012,True,2
Runic Games,2012,True,1
Runic Games,2012,True,2
Runic Games,2012,True,2
Runic Games,2012,True,0
Runic Games,2012,True,1
Runic Games,2012,True,1
Runic Games,2012,True,2
Runic Games,2012,True,2
Runic Games,2012,True,2
Runic Games,2012,True,1
Runic Games,2012,True,2
Runic Games,2012,True,1
Runic Games,2012,True,2
Runic Games,2012,True,2
Runic Games,2012,True,2
Runic Games,2012,True,1
Runic Games,2012,True,2
Runic Games,2012,True,2
Runic Games,2012,True,2
Runic Games,2012,True,1
Runic Games,2012,True,2
Runic Games,2012,True,2
Runic Games,2012,True,2
Runic Games,2012,True,2
Runic Games,2012,True,2
Runic Games,2012,True,2
Runic Games,2012,True,2
Runic Games,2012,True,2
Runic Games,2012,True,2
Runic Games,2012,True,2
Runic Games,2012,True,2
Runic Games,2012,True,2
Runic Games,2012,True,2
Runic Games,2012,True,2
Runic Games,2012,True,2
Runic Games,2012,True,2
Runic Games,2012,True,2
Runic Games,2012,True,2
Runic Games,2012,True,2
Runic Games,2012,True,2
Runic Games,2012,True,0
Runic Games,2012,True,1
Runic Games,2012,True,1
Runic Games,2012,True,2
Runic Games,2012,True,2
Runic Games,2012,True,1
Runic Games,2012,True,2
Runic Games,2012,True,2
Runic Games,2012,True,0
Runic Games,2012,True,1
Runic Games,2012,True,1
Runic Games,2012,True,2
Runic Games,2012,True,2
Runic Games,2012,True,2
Runic Games,2012,True,1
Runic Games,2012,True,2
Runic Games,2012,True,1
Runic Games,2012,True,2
Runic Games,2012,True,2
Runic Games,2012,True,2
Runic Games,2012,True,1
Runic Games,2012,True,2
Runic Games,2012,True,2
Runic Games,2012,True,2
Runic Games,2012,True,1
Runic Games,2012,True,2
Runic Games,2012,True,2
Runic Games,2012,True,2
Runic Games,2012,True,2
Runic Games,2012,True,2
Runic Games,2012,True,2
Runic Games,2012,True,2
Runic Games,2012,True,2
Runic Games,2012,True,2
Runic Games,2012,True,2
Runic Games,2012,True,2
Runic Games,2012,True,2
Runic Games,2012,True,2
Runic Games,2012,True,2
Runic Games,2012,True,2
Runic Games,2012,True,2
Runic Games,2012,True,2
Runic Games,2012,True,2
Runic Games,2012,True,2
Runic Games,2012,True,2
Runic Games,2012,True,0
Runic Games,2012,True,1
Runic Games,2012,True,1
Runic Games,2012,True,2
Runic Games,2012,True,2
Runic Games,2012,True,1
Runic Games,2012,True,2
Runic Games,2012,True,2
Runic Games,2012,True,0
Runic Games,2012,True,1
Runic Games,2012,True,1
Runic Games,2012,True,2
Runic Games,2012,True,2
Runic Games,2012,True,2
Runic Games,2012,True,1
Runic Games,2012,True,2
Runic Games,2012,True,1
Runic Games,2012,True,2
Runic Games,2012,True,2
Runic Games,2012,True,2
Runic Games,2012,True,1
Runic Games,2012,True,2
Runic Games,2012,True,2
Runic Games,2012,True,2
Runic Games,2012,True,1
Runic Games,2012,True,2
Runic Games,2012,True,2
Runic Games,2012,True,2
Runic Games,2012,True,2
Runic Games,2012,True,2
Runic Games,2012,True,2
Runic Games,2012,True,2
Runic Games,2012,True,2
Runic Games,2012,True,2
Runic Games,2012,True,2
Runic Games,2012,True,2
Runic Games,2012,True,2
Runic Games,2012,True,2
Runic Games,2012,True,2
Runic Games,2012,True,2
Runic Games,2012,True,2
Runic Games,2012,True,2
Runic Games,2012,True,2
Runic Games,2012,True,2
Runic Games,2012,True,2
Runic Games,2012,True,0
Runic Games,2012,True,1
Runic Games,2012,True,1
Runic Games,2012,True,2
Runic Games,2012,True,2
Runic Games,2012,True,1
Runic Games,2012,True,2
Runic Games,2012,True,2
Runic Games,2012,True,0
Runic Games,2012,True,1
Runic Games,2012,True,1
Runic Games,2012,True,2
Runic Games,2012,True,2
Runic Games,2012,True,2
Runic Games,2012,True,1
Runic Games,2012,True,2
Runic Games,2012,True,1
Runic Games,2012,True,2
Runic Games,2012,True,2
Runic Games,2012,True,2
Runic Games,2012,True,1
Runic Games,2012,True,2
Runic Games,2012,True,2
Runic Games,2012,True,2
Runic Games,2012,True,1
Runic Games,2012,True,2
Runic Games,2012,True,2
Runic Games,2012,True,2
Runic Games,2012,True,2
Runic Games,2012,True,2
Runic Games,2012,True,2
Runic Games,2012,True,2
Runic Games,2012,True,2
Runic Games,2012,True,2
Runic Games,2012,True,2
Runic Games,2012,True,2
Runic Games,2012,True,2
Runic Games,2012,True,2
Runic Games,2012,True,2
"Firaxis Games,Feral Interactive (Mac),Feral Interactive (Linux)",2012,True,2
"Firaxis Games,Feral Interactive (Mac),Feral Interactive (Linux)",2012,True,2
"Firaxis Games,Feral Interactive (Mac),Feral Interactive (Linux)",2012,True,2
"Firaxis Games,Feral Interactive (Mac),Feral Interactive (Linux)",2012,True,2
"Firaxis Games,Feral Interactive (Mac),Feral Interactive (Linux)",2012,True,2
"Firaxis Games,Feral Interactive (Mac),Feral Interactive (Linux)",2012,True,2
"Firaxis Games,Feral Interactive (Mac),Feral Interactive (Linux)",2012,True,1
"Firaxis Games,Feral Interactive (Mac),Feral Interactive (Linux)",2012,True,0
"Firaxis Games,Feral Interactive (Mac),Feral Interactive (Linux)",2012,True,2
"Firaxis Games,Feral Interactive (Mac),Feral Interactive (Linux)",2012,True,2
"Firaxis Games,Feral Interactive (Mac),Feral Interactive (Linux)",2012,True,1
"Firaxis Games,Feral Interactive (Mac),Feral Interactive (Linux)",2012,True,1
"Firaxis Games,Feral Interactive (Mac),Feral Interactive (Linux)",2012,True,2
"Firaxis Games,Feral Interactive (Mac),Feral Interactive (Linux)",2012,True,2
"Firaxis Games,Feral Interactive (Mac),Feral Interactive (Linux)",2012,True,2
"Firaxis Games,Feral Interactive (Mac),Feral Interactive (Linux)",2012,True,2
"Firaxis Games,Feral Interactive (Mac),Feral Interactive (Linux)",2012,True,0
"Firaxis Games,Feral Interactive (Mac),Feral Interactive (Linux)",2012,True,0
"Firaxis Games,Feral Interactive (Mac),Feral Interactive (Linux)",2012,True,2
"Firaxis Games,Feral Interactive (Mac),Feral Interactive (Linux)",2012,True,2
"Firaxis Games,Feral Interactive (Mac),Feral Interactive (Linux)",2012,True,2
"Firaxis Games,Feral Interactive (Mac),Feral Interactive (Linux)",2012,True,0
"Firaxis Games,Feral Interactive (Mac),Feral Interactive (Linux)",2012,True,2
"Firaxis Games,Feral Interactive (Mac),Feral Interactive (Linux)",2012,True,2
"Firaxis Games,Feral Interactive (Mac),Feral Interactive (Linux)",2012,True,1
"Firaxis Games,Feral Interactive (Mac),Feral Interactive (Linux)",2012,True,2
"Firaxis Games,Feral Interactive (Mac),Feral Interactive (Linux)",2012,True,0
"Firaxis Games,Feral Interactive (Mac),Feral Interactive (Linux)",2012,True,0
"Firaxis Games,Feral Interactive (Mac),Feral Interactive (Linux)",2012,True,1
"Firaxis Games,Feral Interactive (Mac),Feral Interactive (Linux)",2012,True,0
"Firaxis Games,Feral Interactive (Mac),Feral Interactive (Linux)",2012,True,2
"Firaxis Games,Feral Interactive (Mac),Feral Interactive (Linux)",2012,True,2
"Firaxis Games,Feral Interactive (Mac),Feral Interactive (Linux)",2012,True,0
"Firaxis Games,Feral Interactive (Mac),Feral Interactive (Linux)",2012,True,2
"Firaxis Games,Feral Interactive (Mac),Feral Interactive (Linux)",2012,True,2
"Firaxis Games,Feral Interactive (Mac),Feral Interactive (Linux)",2012,True,2
"Firaxis Games,Feral Interactive (Mac),Feral Interactive (Linux)",2012,True,0
"Firaxis Games,Feral Interactive (Mac),Feral Interactive (Linux)",2012,True,2
"Firaxis Games,Feral Interactive (Mac),Feral Interactive (Linux)",2012,True,2
"Firaxis Games,Feral Interactive (Mac),Feral Interactive (Linux)",2012,True,0
"Firaxis Games,Feral Interactive (Mac),Feral Interactive (Linux)",2012,True,2
"Firaxis Games,Feral Interactive (Mac),Feral Interactive (Linux)",2012,True,2
"Firaxis Games,Feral Interactive (Mac),Feral Interactive (Linux)",2012,True,2
"Firaxis Games,Feral Interactive (Mac),Feral Interactive (Linux)",2012,True,2
"Firaxis Games,Feral Interactive (Mac),Feral Interactive (Linux)",2012,True,2
"Firaxis Games,Feral Interactive (Mac),Feral Interactive (Linux)",2012,False,0
Subset Games,2012,True,0
Subset Games,2012,True,2
Subset Games,2012,True,0
Subset Games,2012,True,2
Subset Games,2012,True,2
Subset Games,2012,True,2
Subset Games,2012,True,2
Subset Games,2012,True,2
Subset Games,2012,True,0
Subset Games,2012,True,2
Subset Games,2012,True,2
Subset Games,2012,True,2
Subset Games,2012,True,2
Subset Games,2012,True,2
Subset Games,2012,True,2
Subset Games,2012,True,2
Subset Games,2012,True,2
Subset Games,2012,True,2
Subset Games,2012,True,2
Subset Games,2012,True,2
Subset Games,2012,True,2
Subset Games,2012,True,1
Subset Games,2012,True,2
Subset Games,2012,True,2
Subset Games,2012,True,2
Subset Games,2012,True,2
Subset Games,2012,True,2
Subset Games,2012,True,0
Subset Games,2012,True,0
Subset Games,2012,True,1
Subset Games,2012,True,2
Subset Games,2012,True,2
Subset Games,2012,True,0
Subset Games,2012,True,2
Subset Games,2012,True,0
Subset Games,2012,True,2
Subset Games,2012,True,2
Subset Games,2012,True,0
Subset Games,2012,True,0
Subset Games,2012,True,2
Subset Games,2012,True,2
Subset Games,2012,True,0
Subset Games,2012,True,2
Subset Games,2012,True,2
Subset Games,2012,True,1
Subset Games,2012,True,2
Subset Games,2012,True,1
Subset Games,2012,True,2
Subset Games,2012,True,1
Subset Games,2012,True,2
Subset Games,2012,True,2
Subset Games,2012,True,2
Subset Games,2012,True,2
Subset Games,2012,True,2
Subset Games,2012,True,2
Subset Games,2012,True,2
Subset Games,2012,True,2
Subset Games,2012,True,2
Subset Games,2012,True,2
Subset Games,2012,True,0
Subset Games,2012,True,2
Subset Games,2012,True,2
Subset Games,2012,True,0
Subset Games,2012,True,0
Subset Games,2012,True,2
Subset Games,2012,True,0
Subset Games,2012,True,2
Subset Games,2012,True,2
Subset Games,2012,True,2
Subset Games,2012,True,2
Subset Games,2012,True,2
Subset Games,2012,True,0
Subset Games,2012,True,2
Subset Games,2012,True,2
Subset Games,2012,True,2
Subset Games,2012,True,2
Subset Games,2012,True,2
Subset Games,2012,True,2
Subset Games,2012,True,2
Subset Games,2012,True,2
Subset Games,2012,True,2
Subset Games,2012,True,2
Subset Games,2012,True,2
Subset Games,2012,True,2
Subset Games,2012,True,1
Subset Games,2012,True,2
Subset Games,2012,True,2
Subset Games,2012,True,2
Subset Games,2012,True,2
Subset Games,2012,True,2
Subset Games,2012,True,0
Subset Games,2012,True,0
Subset Games,2012,True,1
Subset Games,2012,True,2
Subset Games,2012,True,2
Subset Games,2012,True,0
Subset Games,2012,True,2
Subset Games,2012,True,0
Subset Games,2012,True,2
Subset Games,2012,True,2
Subset Games,2012,True,0
Subset Games,2012,True,0
Subset Games,2012,True,2
Subset Games,2012,True,2
Subset Games,2012,True,0
Subset Games,2012,True,2
Subset Games,2012,True,2
Subset Games,2012,True,1
Subset Games,2012,True,2
Subset Games,2012,True,1
Subset Games,2012,True,2
Subset Games,2012,True,1
Subset Games,2012,True,2
Subset Games,2012,True,2
Subset Games,2012,True,2
Subset Games,2012,True,2
Subset Games,2012,True,2
Subset Games,2012,True,2
Subset Games,2012,True,2
Subset Games,2012,True,2
Subset Games,2012,True,2
Subset Games,2012,True,2
Subset Games,2012,True,0
Subset Games,2012,True,2
Subset Games,2012,True,2
Subset Games,2012,True,0
Subset Games,2012,True,0
Subset Games,2012,True,2
Subset Games,2012,True,0
Subset Games,2012,True,2
Subset Games,2012,True,2
Subset Games,2012,True,2
Subset Games,2012,True,2
Subset Games,2012,True,2
Subset Games,2012,True,0
Subset Games,2012,True,2
Subset Games,2012,True,2
Subset Games,2012,True,2
Subset Games,2012,True,2
Subset Games,2012,True,2
Subset Games,2012,True,2
Subset Games,2012,True,2
Subset Games,2012,True,2
Subset Games,2012,True,2
Subset Games,2012,True,2
Subset Games,2012,True,2
Subset Games,2012,True,2
Subset Games,2012,True,1
Subset Games,2012,True,2
Subset Games,2012,True,2
Subset Games,2012,True,2
Subset Games,2012,True,2
Subset Games,2012,True,2
Subset Games,2012,True,0
Subset Games,2012,True,0
Subset Games,2012,True,1
Subset Games,2012,True,2
Subset Games,2012,True,2
Subset Games,2012,True,0
Subset Games,2012,True,2
Subset Games,2012,True,0
Subset Games,2012,True,2
Subset Games,2012,True,2
Subset Games,2012,True,0
Subset Games,2012,True,0
Subset Games,2012,True,2
Subset Games,2012,True,2
Subset Games,2012,True,0
Subset Games,2012,True,2
Subset Games,2012,True,2
Subset Games,2012,True,1
Subset Games,2012,True,2
Subset Games,2012,True,1
Subset Games,2012,True,2
Subset Games,2012,True,1
Subset Games,2012,True,2
Subset Games,2012,True,2
Subset Games,2012,True,2
Subset Games,2012,True,2
Subset Games,2012,True,2
Subset Games,2012,True,2
Subset Games,2012,True,2
Subset Games,2012,True,2
Subset Games,2012,True,2
Subset Games,2012,True,2
Subset Games,2012,True,0
Subset Games,2012,True,2
Subset Games,2012,True,2
Subset Games,2012,True,0
"Gearbox Software,Aspyr (Mac &amp; Linux)",2012,True,1
"Gearbox Software,Aspyr (Mac &amp; Linux)",2012,True,0
"Gearbox Software,Aspyr (Mac &amp; Linux)",2012,True,2
"Gearbox Software,Aspyr (Mac &amp; Linux)",2012,True,0
"Gearbox Software,Aspyr (Mac &amp; Linux)",2012,True,1
"Gearbox Software,Aspyr (Mac &amp; Linux)",2012,True,1
"Gearbox Software,Aspyr (Mac &amp; Linux)",2012,True,2
"Gearbox Software,Aspyr (Mac &amp; Linux)",2012,True,2
"Gearbox Software,Aspyr (Mac &amp; Linux)",2012,True,2
"Gearbox Software,Aspyr (Mac &amp; Linux)",2012,True,2
"Gearbox Software,Aspyr (Mac &amp; Linux)",2012,True,2
"Gearbox Software,Aspyr (Mac &amp; Linux)",2012,True,1
"Gearbox Software,Aspyr (Mac &amp; Linux)",2012,True,0
"Gearbox Software,Aspyr (Mac &amp; Linux)",2012,True,2
"Gearbox Software,Aspyr (Mac &amp; Linux)",2012,True,0
"Gearbox Software,Aspyr (Mac &amp; Linux)",2012,True,2
"Gearbox Software,Aspyr (Mac &amp; Linux)",2012,True,1
"Gearbox Software,Aspyr (Mac &amp; Linux)",2012,True,2
"Gearbox Software,Aspyr (Mac &amp; Linux)",2012,True,2
"Gearbox Software,Aspyr (Mac &amp; Linux)",2012,True,2
"Gearbox Software,Aspyr (Mac &amp; Linux)",2012,True,2
"Gearbox Software,Aspyr (Mac &amp; Linux)",2012,True,2
"Gearbox Software,Aspyr (Mac &amp; Linux)",2012,True,2
"Gearbox Software,Aspyr (Mac &amp; Linux)",2012,True,1
"Gearbox Software,Aspyr (Mac &amp; Linux)",2012,True,2
"Gearbox Software,Aspyr (Mac &amp; Linux)",2012,True,2
"Gearbox Software,Aspyr (Mac &amp; Linux)",2012,True,2
"Gearbox Software,Aspyr (Mac &amp; Linux)",2012,True,2
"Gearbox Software,Aspyr (Mac &amp; Linux)",2012,True,2
"Gearbox Software,Aspyr (Mac &amp; Linux)",2012,True,2
"Gearbox Software,Aspyr (Mac &amp; Linux)",2012,True,1
"Gearbox Software,Aspyr (Mac &amp; Linux)",2012,True,2
"Gearbox Software,Aspyr (Mac &amp; Linux)",2012,True,1
"Gearbox Software,Aspyr (Mac &amp; Linux)",2012,True,2
"Gearbox Software,Aspyr (Mac &amp; Linux)",2012,True,2
"Gearbox Software,Aspyr (Mac &amp; Linux)",2012,True,2
"Gearbox Software,Aspyr (Mac &amp; Linux)",2012,True,2
"Gearbox Software,Aspyr (Mac &amp; Linux)",2012,True,2
"Gearbox Software,Aspyr (Mac &amp; Linux)",2012,True,2
"Gearbox Software,Aspyr (Mac &amp; Linux)",2012,True,2
"Gearbox Software,Aspyr (Mac &amp; Linux)",2012,True,1
"Gearbox Software,Aspyr (Mac &amp; Linux)",2012,True,1
"Gearbox Software,Aspyr (Mac &amp; Linux)",2012,True,2
"Gearbox Software,Aspyr (Mac &amp; Linux)",2012,True,2
"Gearbox Software,Aspyr (Mac &amp; Linux)",2012,True,1
"Gearbox Software,Aspyr (Mac &amp; Linux)",2012,True,2
"Gearbox Software,Aspyr (Mac &amp; Linux)",2012,True,0
"Gearbox Software,Aspyr (Mac &amp; Linux)",2012,True,2
"Gearbox Software,Aspyr (Mac &amp; Linux)",2012,True,2
"Gearbox Software,Aspyr (Mac &amp; Linux)",2012,True,2
"Gearbox Software,Aspyr (Mac &amp; Linux)",2012,True,1
"Gearbox Software,Aspyr (Mac &amp; Linux)",2012,True,0
"Gearbox Software,Aspyr (Mac &amp; Linux)",2012,True,2
"Gearbox Software,Aspyr (Mac &amp; Linux)",2012,True,2
"Gearbox Software,Aspyr (Mac &amp; Linux)",2012,True,2
"Gearbox Software,Aspyr (Mac &amp; Linux)",2012,True,2
"Gearbox Software,Aspyr (Mac &amp; Linux)",2012,True,2
"Gearbox Software,Aspyr (Mac &amp; Linux)",2012,True,2
"Gearbox Software,Aspyr (Mac &amp; Linux)",2012,True,2
"Gearbox Software,Aspyr (Mac &amp; Linux)",2012,True,1
"Gearbox Software,Aspyr (Mac &amp; Linux)",2012,True,2
"Gearbox Software,Aspyr (Mac &amp; Linux)",2012,True,2
"Gearbox Software,Aspyr (Mac &amp; Linux)",2012,True,2
"Gearbox Software,Aspyr (Mac &amp; Linux)",2012,True,2
"Gearbox Software,Aspyr (Mac &amp; Linux)",2012,True,2
"Gearbox Software,Aspyr (Mac &amp; Linux)",2012,True,2
"Gearbox Software,Aspyr (Mac &amp; Linux)",2012,True,2
"Gearbox Software,Aspyr (Mac &amp; Linux)",2012,True,2
"Gearbox Software,Aspyr (Mac &amp; Linux)",2012,True,0
"Gearbox Software,Aspyr (Mac &amp; Linux)",2012,True,1
"Gearbox Software,Aspyr (Mac &amp; Linux)",2012,True,2
"Gearbox Software,Aspyr (Mac &amp; Linux)",2012,True,2
"Gearbox Software,Aspyr (Mac &amp; Linux)",2012,True,1
"Gearbox Software,Aspyr (Mac &amp; Linux)",2012,True,2
"Gearbox Software,Aspyr (Mac &amp; Linux)",2012,True,1
"Gearbox Software,Aspyr (Mac &amp; Linux)",2012,True,2
"Gearbox Software,Aspyr (Mac &amp; Linux)",2012,True,2
