Desarrollador,sentiment_analysis
Daybreak Game Company,2
Daybreak Game Company,2
Daybreak Game Company,0
Daybreak Game Company,2
Daybreak Game Company,0
Daybreak Game Company,2
Daybreak Game Company,2
Daybreak Game Company,2
Daybreak Game Company,2
Daybreak Game Company,2
Daybreak Game Company,2
Daybreak Game Company,2
Daybreak Game Company,2
Daybreak Game Company,2
Daybreak Game Company,2
Daybreak Game Company,2
Daybreak Game Company,2
Daybreak Game Company,2
Daybreak Game Company,2
Daybreak Game Company,2
Daybreak Game Company,2
Daybreak Game Company,2
Daybreak Game Company,2
Daybreak Game Company,2
Daybreak Game Company,2
Daybreak Game Company,2
Daybreak Game Company,2
Daybreak Game Company,0
Ubisoft Montreal,2
Ubisoft Montreal,2
Ubisoft Montreal,2
Ubisoft Montreal,2
Ubisoft Montreal,2
Ubisoft Montreal,2
Bithell Games,2
Bithell Games,2
Bithell Games,2
Bithell Games,2
Bithell Games,2
Bithell Games,2
Bithell Games,2
Bithell Games,2
"Xavi Canal, Ben Palgi",2
"Xavi Canal, Ben Palgi",2
"Xavi Canal, Ben Palgi",2
"Xavi Canal, Ben Palgi",2
Carbon Games,2
Carbon Games,2
Carbon Games,2
Carbon Games,2
Carbon Games,2
Carbon Games,0
Carbon Games,0
Carbon Games,2
Carbon Games,2
Carbon Games,0
Carbon Games,2
Carbon Games,0
Carbon Games,2
Carbon Games,2
Carbon Games,2
Carbon Games,2
Carbon Games,2
Carbon Games,2
Carbon Games,2
Carbon Games,2
Carbon Games,2
Carbon Games,2
Carbon Games,2
Carbon Games,2
Carbon Games,0
Carbon Games,2
Carbon Games,0
Carbon Games,0
Carbon Games,2
Carbon Games,2
Carbon Games,2
Carbon Games,2
Carbon Games,2
Carbon Games,2
Carbon Games,0
Carbon Games,0
Carbon Games,2
Carbon Games,2
Carbon Games,0
Carbon Games,2
Carbon Games,0
Carbon Games,2
Carbon Games,2
Carbon Games,2
Carbon Games,2
Carbon Games,2
Carbon Games,2
Carbon Games,2
Carbon Games,2
Carbon Games,2
Carbon Games,2
Carbon Games,2
Carbon Games,2
Carbon Games,0
Carbon Games,2
Carbon Games,0
Carbon Games,0
Carbon Games,2
Carbon Games,2
Carbon Games,2
Carbon Games,2
Carbon Games,2
Carbon Games,2
Carbon Games,0
Carbon Games,0
Carbon Games,2
Carbon Games,2
Carbon Games,0
Carbon Games,2
Carbon Games,0
Carbon Games,2
Carbon Games,2
Carbon Games,2
Carbon Games,2
Carbon Games,2
Carbon Games,2
Carbon Games,2
Carbon Games,2
Carbon Games,2
Carbon Games,2
Carbon Games,2
Carbon Games,2
Carbon Games,0
Carbon Games,2
Carbon Games,0
Carbon Games,0
Carbon Games,2
Carbon Games,2
Carbon Games,2
Carbon Games,2
Carbon Games,2
Carbon Games,2
Carbon Games,0
Carbon Games,0
Carbon Games,2
Carbon Games,2
Carbon Games,0
Carbon Games,2
Carbon Games,0
Carbon Games,2
Carbon Games,2
Carbon Games,2
Carbon Games,2
Carbon Games,2
Carbon Games,2
Carbon Games,2
Carbon Games,2
Carbon Games,2
Carbon Games,2
Carbon Games,2
Carbon Games,2
Carbon Games,0
Carbon Games,2
Carbon Games,0
Carbon Games,0
Carbon Games,2
Carbon Games,2
Carbon Games,2
Carbon Games,2
Carbon Games,2
Carbon Games,2
Carbon Games,0
Carbon Games,0
Carbon Games,2
Carbon Games,2
Carbon Games,0
Carbon Games,2
Carbon Games,0
Carbon Games,2
Carbon Games,2
Carbon Games,2
Carbon Games,2
Carbon Games,2
Carbon Games,2
Carbon Games,2
Carbon Games,2
Carbon Games,2
Carbon Games,2
Carbon Games,2
Carbon Games,2
Carbon Games,0
Carbon Games,2
Carbon Games,0
Carbon Games,0
Carbon Games,2
Unknown Worlds Entertainment,2
Unknown Worlds Entertainment,2
Unknown Worlds Entertainment,2
Unknown Worlds Entertainment,0
Unknown Worlds Entertainment,2
Unknown Worlds Entertainment,0
Unknown Worlds Entertainment,2
Unknown Worlds Entertainment,2
Unknown Worlds Entertainment,0
Unknown Worlds Entertainment,2
Unknown Worlds Entertainment,0
Unknown Worlds Entertainment,2
Unknown Worlds Entertainment,2
Unknown Worlds Entertainment,2
Unknown Worlds Entertainment,2
Unknown Worlds Entertainment,0
Unknown Worlds Entertainment,2
Unknown Worlds Entertainment,2
Unknown Worlds Entertainment,0
Unknown Worlds Entertainment,2
Unknown Worlds Entertainment,2
Unknown Worlds Entertainment,0
Unknown Worlds Entertainment,2
Unknown Worlds Entertainment,2
Unknown Worlds Entertainment,2
Unknown Worlds Entertainment,0
Unknown Worlds Entertainment,2
Unknown Worlds Entertainment,0
Unknown Worlds Entertainment,2
Unknown Worlds Entertainment,2
Unknown Worlds Entertainment,0
Unknown Worlds Entertainment,2
Unknown Worlds Entertainment,0
Unknown Worlds Entertainment,2
Unknown Worlds Entertainment,2
Unknown Worlds Entertainment,2
Unknown Worlds Entertainment,2
Unknown Worlds Entertainment,0
Unknown Worlds Entertainment,2
Unknown Worlds Entertainment,2
Unknown Worlds Entertainment,0
Unknown Worlds Entertainment,2
Unknown Worlds Entertainment,2
Unknown Worlds Entertainment,0
Unknown Worlds Entertainment,2
Unknown Worlds Entertainment,2
Unknown Worlds Entertainment,2
Unknown Worlds Entertainment,0
Unknown Worlds Entertainment,2
Unknown Worlds Entertainment,0
Unknown Worlds Entertainment,2
Unknown Worlds Entertainment,2
Unknown Worlds Entertainment,0
Unknown Worlds Entertainment,2
Unknown Worlds Entertainment,0
Unknown Worlds Entertainment,2
Unknown Worlds Entertainment,2
Unknown Worlds Entertainment,2
Unknown Worlds Entertainment,2
Unknown Worlds Entertainment,0
Unknown Worlds Entertainment,2
Unknown Worlds Entertainment,2
Unknown Worlds Entertainment,0
Unknown Worlds Entertainment,2
Unknown Worlds Entertainment,2
Unknown Worlds Entertainment,0
The Farm 51,0
Might and Delight,2
Might and Delight,2
Might and Delight,2
Might and Delight,2
Might and Delight,2
Might and Delight,2
"Tequila Works, S.L.",2
"Tequila Works, S.L.",2
"Tequila Works, S.L.",2
"Tequila Works, S.L.",2
"Tequila Works, S.L.",2
"Tequila Works, S.L.",2
"Tequila Works, S.L.",2
"Tequila Works, S.L.",2
"Tequila Works, S.L.",2
"Tequila Works, S.L.",2
"Tequila Works, S.L.",2
"Tequila Works, S.L.",2
"Tequila Works, S.L.",2
"Tequila Works, S.L.",2
"Tequila Works, S.L.",2
"Tequila Works, S.L.",2
"Tequila Works, S.L.",2
"Tequila Works, S.L.",2
"Tequila Works, S.L.",2
"Tequila Works, S.L.",2
"Tequila Works, S.L.",2
Shiver Games,0
Shiver Games,2
Shiver Games,0
Shiver Games,0
Shiver Games,2
Shiver Games,0
Shiver Games,0
Shiver Games,2
Shiver Games,0
"Creative Assembly, PC Port - Hardlight",0
"Creative Assembly, PC Port - Hardlight",2
"Creative Assembly, PC Port - Hardlight",0
"Creative Assembly, PC Port - Hardlight",2
Power of 2,0
Power of 2,2
Power of 2,2
Power of 2,0
Power of 2,2
Power of 2,2
Power of 2,0
Power of 2,2
Power of 2,2
Power of 2,0
Power of 2,2
Power of 2,2
Power of 2,0
Power of 2,2
Power of 2,2
Power of 2,0
Power of 2,2
Power of 2,2
Power of 2,0
Power of 2,2
Power of 2,2
Power of 2,0
Power of 2,2
Power of 2,2
Torn Banner Studios,2
Torn Banner Studios,0
Torn Banner Studios,0
Torn Banner Studios,2
Torn Banner Studios,2
Torn Banner Studios,2
Torn Banner Studios,0
Torn Banner Studios,2
Torn Banner Studios,2
Torn Banner Studios,0
Torn Banner Studios,2
Torn Banner Studios,2
Torn Banner Studios,0
Torn Banner Studios,2
Torn Banner Studios,2
Torn Banner Studios,2
Torn Banner Studios,2
Torn Banner Studios,0
Torn Banner Studios,2
Torn Banner Studios,2
Torn Banner Studios,2
Torn Banner Studios,2
Torn Banner Studios,0
Torn Banner Studios,2
Torn Banner Studios,2
Torn Banner Studios,2
Torn Banner Studios,2
Torn Banner Studios,0
Torn Banner Studios,2
Torn Banner Studios,2
Torn Banner Studios,2
Torn Banner Studios,0
Torn Banner Studios,2
Torn Banner Studios,2
Torn Banner Studios,2
Torn Banner Studios,2
Torn Banner Studios,0
Torn Banner Studios,0
Torn Banner Studios,0
Torn Banner Studios,2
Torn Banner Studios,2
Torn Banner Studios,2
Torn Banner Studios,0
Torn Banner Studios,2
Torn Banner Studios,0
Torn Banner Studios,2
Torn Banner Studios,2
Torn Banner Studios,2
Torn Banner Studios,2
Torn Banner Studios,2
Torn Banner Studios,0
Torn Banner Studios,2
Torn Banner Studios,2
Torn Banner Studios,2
Torn Banner Studios,0
Torn Banner Studios,2
Torn Banner Studios,0
Torn Banner Studios,2
Torn Banner Studios,0
Torn Banner Studios,2
Torn Banner Studios,2
Torn Banner Studios,2
Torn Banner Studios,2
Torn Banner Studios,2
Torn Banner Studios,2
Torn Banner Studios,2
Torn Banner Studios,2
Torn Banner Studios,2
Torn Banner Studios,2
Torn Banner Studios,0
Torn Banner Studios,0
Torn Banner Studios,2
Torn Banner Studios,2
Torn Banner Studios,2
Torn Banner Studios,2
Torn Banner Studios,0
Torn Banner Studios,0
Torn Banner Studios,2
Torn Banner Studios,2
Torn Banner Studios,2
Torn Banner Studios,0
Torn Banner Studios,2
Torn Banner Studios,2
Torn Banner Studios,0
Torn Banner Studios,2
Torn Banner Studios,2
Torn Banner Studios,0
Torn Banner Studios,2
Torn Banner Studios,2
Torn Banner Studios,2
Torn Banner Studios,2
Torn Banner Studios,0
Torn Banner Studios,2
Torn Banner Studios,2
Torn Banner Studios,2
Torn Banner Studios,2
Torn Banner Studios,0
Torn Banner Studios,2
Torn Banner Studios,2
Torn Banner Studios,2
Torn Banner Studios,2
Torn Banner Studios,0
Torn Banner Studios,2
Torn Banner Studios,2
Torn Banner Studios,2
Torn Banner Studios,0
Torn Banner Studios,2
Torn Banner Studios,2
Torn Banner Studios,2
Torn Banner Studios,2
Torn Banner Studios,0
Torn Banner Studios,0
Torn Banner Studios,0
Torn Banner Studios,2
Torn Banner Studios,2
Torn Banner Studios,2
Torn Banner Studios,0
Torn Banner Studios,2
Torn Banner Studios,0
Torn Banner Studios,2
Torn Banner Studios,2
Torn Banner Studios,2
Torn Banner Studios,2
Torn Banner Studios,2
Torn Banner Studios,0
Torn Banner Studios,2
Torn Banner Studios,2
Torn Banner Studios,2
Torn Banner Studios,0
Torn Banner Studios,2
Torn Banner Studios,0
Torn Banner Studios,2
Torn Banner Studios,0
Torn Banner Studios,2
Torn Banner Studios,2
Torn Banner Studios,2
Torn Banner Studios,2
Torn Banner Studios,2
Torn Banner Studios,2
Torn Banner Studios,2
Torn Banner Studios,2
Torn Banner Studios,2
Torn Banner Studios,2
Torn Banner Studios,0
Torn Banner Studios,0
Torn Banner Studios,2
Torn Banner Studios,2
Torn Banner Studios,2
Klei Entertainment,2
Klei Entertainment,2
Klei Entertainment,2
Klei Entertainment,2
Klei Entertainment,2
Klei Entertainment,2
Klei Entertainment,2
Klei Entertainment,2
Klei Entertainment,2
Klei Entertainment,2
Klei Entertainment,2
Klei Entertainment,2
Klei Entertainment,2
Klei Entertainment,2
Klei Entertainment,2
Klei Entertainment,2
Klei Entertainment,2
Klei Entertainment,2
Klei Entertainment,2
Klei Entertainment,2
Klei Entertainment,2
Klei Entertainment,2
Klei Entertainment,2
Klei Entertainment,2
Klei Entertainment,2
Klei Entertainment,2
Klei Entertainment,2
Klei Entertainment,2
Klei Entertainment,2
Klei Entertainment,2
Klei Entertainment,2
Klei Entertainment,2
Klei Entertainment,2
Klei Entertainment,2
Klei Entertainment,2
Klei Entertainment,2
Klei Entertainment,2
Klei Entertainment,2
Klei Entertainment,2
Team17 Digital Ltd,2
Team17 Digital Ltd,2
Team17 Digital Ltd,2
Wizarbox,2
Wizarbox,2
Cyanide Studios,0
Cyanide Studios,2
Cyanide Studios,0
Cyanide Studios,2
Sos,0
Sos,2
Sos,2
Sos,2
Sos,0
Sos,2
Sos,2
Sos,2
Sos,0
Sos,2
Sos,2
Sos,2
Arkane Studios,2
Arkane Studios,2
Arkane Studios,2
Arkane Studios,2
Arkane Studios,2
Arkane Studios,2
Arkane Studios,2
Arkane Studios,2
Arkane Studios,2
Arkane Studios,2
Arkane Studios,0
Arkane Studios,2
Arkane Studios,2
Arkane Studios,2
Arkane Studios,2
Arkane Studios,2
Arkane Studios,2
Arkane Studios,2
Arkane Studios,2
Arkane Studios,2
Arkane Studios,2
Arkane Studios,2
Arkane Studios,0
Arkane Studios,2
Arkane Studios,2
Arkane Studios,0
Arkane Studios,2
Arkane Studios,0
Arkane Studios,2
Arkane Studios,2
Arkane Studios,2
Arkane Studios,2
Arkane Studios,2
Arkane Studios,0
Arkane Studios,0
Arkane Studios,2
Arkane Studios,2
Arkane Studios,2
Arkane Studios,2
Arkane Studios,2
Arkane Studios,2
Arkane Studios,2
Arkane Studios,2
Arkane Studios,2
Arkane Studios,2
Arkane Studios,2
Arkane Studios,2
Arkane Studios,2
Arkane Studios,2
Arkane Studios,2
Arkane Studios,2
Arkane Studios,2
Arkane Studios,2
Arkane Studios,0
Arkane Studios,2
Arkane Studios,2
Arkane Studios,2
Arkane Studios,2
Arkane Studios,2
Arkane Studios,2
Arkane Studios,2
Arkane Studios,2
Arkane Studios,2
Arkane Studios,2
Arkane Studios,2
Arkane Studios,0
Arkane Studios,2
Arkane Studios,2
Arkane Studios,0
Arkane Studios,2
Arkane Studios,0
Arkane Studios,2
Arkane Studios,2
Arkane Studios,2
Arkane Studios,2
Arkane Studios,2
Arkane Studios,0
Arkane Studios,0
Arkane Studios,2
Arkane Studios,2
Arkane Studios,2
Arkane Studios,2
Arkane Studios,2
Arkane Studios,2
Arkane Studios,2
Arkane Studios,2
The Behemoth,2
The Behemoth,2
The Behemoth,2
The Behemoth,2
The Behemoth,2
The Behemoth,2
The Behemoth,2
The Behemoth,2
The Behemoth,2
The Behemoth,2
The Behemoth,2
The Behemoth,2
The Behemoth,2
The Behemoth,2
The Behemoth,2
The Behemoth,2
The Behemoth,2
The Behemoth,2
The Behemoth,2
The Behemoth,2
The Behemoth,2
The Behemoth,0
The Behemoth,2
The Behemoth,2
The Behemoth,2
The Behemoth,2
The Behemoth,0
The Behemoth,2
The Behemoth,2
The Behemoth,0
The Behemoth,2
The Behemoth,2
The Behemoth,2
The Behemoth,2
The Behemoth,2
The Behemoth,2
The Behemoth,2
The Behemoth,2
The Behemoth,2
The Behemoth,0
The Behemoth,2
The Behemoth,2
The Behemoth,0
The Behemoth,2
The Behemoth,2
The Behemoth,2
The Behemoth,0
The Behemoth,2
The Behemoth,2
The Behemoth,2
The Behemoth,2
The Behemoth,0
The Behemoth,2
The Behemoth,2
The Behemoth,2
The Behemoth,2
The Behemoth,2
The Behemoth,2
The Behemoth,2
The Behemoth,2
The Behemoth,2
The Behemoth,0
The Behemoth,2
The Behemoth,2
The Behemoth,2
The Behemoth,2
The Behemoth,2
The Behemoth,2
The Behemoth,2
The Behemoth,2
The Behemoth,2
The Behemoth,2
The Behemoth,2
The Behemoth,0
The Behemoth,2
The Behemoth,2
The Behemoth,2
The Behemoth,2
The Behemoth,2
The Behemoth,2
The Behemoth,2
The Behemoth,2
The Behemoth,2
The Behemoth,2
The Behemoth,2
The Behemoth,2
The Behemoth,2
The Behemoth,2
The Behemoth,2
The Behemoth,2
The Behemoth,2
The Behemoth,2
The Behemoth,2
The Behemoth,2
The Behemoth,2
The Behemoth,2
The Behemoth,0
The Behemoth,2
The Behemoth,2
The Behemoth,2
The Behemoth,2
The Behemoth,0
The Behemoth,2
The Behemoth,2
The Behemoth,0
The Behemoth,2
The Behemoth,2
The Behemoth,2
The Behemoth,2
The Behemoth,2
The Behemoth,2
The Behemoth,2
The Behemoth,2
The Behemoth,2
The Behemoth,0
The Behemoth,2
The Behemoth,2
The Behemoth,0
The Behemoth,2
The Behemoth,2
The Behemoth,2
The Behemoth,0
The Behemoth,2
The Behemoth,2
The Behemoth,2
The Behemoth,2
The Behemoth,0
The Behemoth,2
The Behemoth,2
The Behemoth,2
The Behemoth,2
The Behemoth,2
The Behemoth,2
The Behemoth,2
The Behemoth,2
The Behemoth,2
The Behemoth,0
The Behemoth,2
The Behemoth,2
The Behemoth,2
The Behemoth,2
The Behemoth,2
The Behemoth,2
The Behemoth,2
The Behemoth,2
The Behemoth,2
The Behemoth,2
The Behemoth,2
The Behemoth,0
The Behemoth,2
The Behemoth,2
The Behemoth,2
The Behemoth,2
The Behemoth,2
The Behemoth,2
The Behemoth,2
The Behemoth,2
The Behemoth,2
The Behemoth,2
The Behemoth,2
The Behemoth,2
The Behemoth,2
The Behemoth,2
The Behemoth,2
The Behemoth,2
The Behemoth,2
The Behemoth,2
The Behemoth,2
The Behemoth,2
The Behemoth,2
The Behemoth,2
The Behemoth,0
The Behemoth,2
The Behemoth,2
The Behemoth,2
The Behemoth,2
The Behemoth,0
The Behemoth,2
The Behemoth,2
The Behemoth,0
The Behemoth,2
The Behemoth,2
The Behemoth,2
The Behemoth,2
The Behemoth,2
The Behemoth,2
The Behemoth,2
The Behemoth,2
The Behemoth,2
The Behemoth,0
The Behemoth,2
The Behemoth,2
The Behemoth,0
The Behemoth,2
The Behemoth,2
The Behemoth,2
The Behemoth,0
The Behemoth,2
The Behemoth,2
The Behemoth,2
The Behemoth,2
The Behemoth,0
The Behemoth,2
The Behemoth,2
The Behemoth,2
The Behemoth,2
The Behemoth,2
The Behemoth,2
The Behemoth,2
The Behemoth,2
The Behemoth,2
The Behemoth,0
The Behemoth,2
The Behemoth,2
The Behemoth,2
The Behemoth,2
The Behemoth,2
The Behemoth,2
The Behemoth,2
The Behemoth,2
The Behemoth,2
The Behemoth,2
The Behemoth,2
The Behemoth,0
The Behemoth,2
The Behemoth,2
The Behemoth,2
The Behemoth,2
The Behemoth,2
The Behemoth,2
The Behemoth,2
The Behemoth,2
The Behemoth,2
The Behemoth,2
The Behemoth,2
The Behemoth,2
The Behemoth,2
The Behemoth,2
The Behemoth,2
The Behemoth,2
The Behemoth,2
The Behemoth,2
The Behemoth,2
The Behemoth,2
The Behemoth,2
The Behemoth,2
The Behemoth,0
The Behemoth,2
The Behemoth,2
The Behemoth,2
The Behemoth,2
The Behemoth,0
The Behemoth,2
The Behemoth,2
The Behemoth,0
The Behemoth,2
The Behemoth,2
The Behemoth,2
The Behemoth,2
The Behemoth,2
The Behemoth,2
The Behemoth,2
The Behemoth,2
The Behemoth,2
The Behemoth,0
The Behemoth,2
The Behemoth,2
The Behemoth,0
The Behemoth,2
The Behemoth,2
The Behemoth,2
The Behemoth,0
The Behemoth,2
The Behemoth,2
The Behemoth,2
The Behemoth,2
The Behemoth,0
The Behemoth,2
The Behemoth,2
The Behemoth,2
The Behemoth,2
The Behemoth,2
The Behemoth,2
The Behemoth,2
The Behemoth,2
The Behemoth,2
The Behemoth,0
The Behemoth,2
The Behemoth,2
The Behemoth,2
The Behemoth,2
The Behemoth,2
The Behemoth,2
The Behemoth,2
The Behemoth,2
The Behemoth,2
The Behemoth,2
The Behemoth,2
The Behemoth,0
The Behemoth,2
The Behemoth,2
The Behemoth,2
The Behemoth,2
The Behemoth,2
The Behemoth,2
The Behemoth,2
The Behemoth,2
The Behemoth,2
The Behemoth,2
The Behemoth,2
The Behemoth,2
The Behemoth,2
The Behemoth,2
The Behemoth,2
The Behemoth,2
The Behemoth,2
The Behemoth,2
The Behemoth,2
The Behemoth,2
The Behemoth,2
The Behemoth,2
The Behemoth,0
The Behemoth,2
The Behemoth,2
The Behemoth,2
The Behemoth,2
The Behemoth,0
The Behemoth,2
The Behemoth,2
The Behemoth,0
The Behemoth,2
The Behemoth,2
The Behemoth,2
The Behemoth,2
The Behemoth,2
The Behemoth,2
The Behemoth,2
The Behemoth,2
The Behemoth,2
The Behemoth,0
The Behemoth,2
The Behemoth,2
The Behemoth,0
The Behemoth,2
The Behemoth,2
The Behemoth,2
The Behemoth,0
The Behemoth,2
The Behemoth,2
The Behemoth,2
The Behemoth,2
The Behemoth,0
The Behemoth,2
The Behemoth,2
The Behemoth,2
The Behemoth,2
The Behemoth,2
The Behemoth,2
The Behemoth,2
The Behemoth,2
The Behemoth,2
The Behemoth,0
The Behemoth,2
The Behemoth,2
The Behemoth,2
The Behemoth,2
The Behemoth,2
The Behemoth,2
The Behemoth,2
The Behemoth,2
The Behemoth,2
The Behemoth,2
The Behemoth,2
The Behemoth,0
The Behemoth,2
The Behemoth,2
The Behemoth,2
The Behemoth,2
The Behemoth,2
The Behemoth,2
Opus,2
Opus,2
Opus,2
Aspyr,2
Aspyr,2
Runic Games,2
Runic Games,2
Runic Games,2
Runic Games,2
Runic Games,2
Runic Games,2
Runic Games,0
Runic Games,2
Runic Games,2
Runic Games,2
Runic Games,2
Runic Games,0
Runic Games,2
Runic Games,2
Runic Games,2
Runic Games,2
Runic Games,2
Runic Games,2
Runic Games,2
Runic Games,2
Runic Games,2
Runic Games,2
Runic Games,2
Runic Games,2
Runic Games,2
Runic Games,2
Runic Games,2
Runic Games,2
Runic Games,2
Runic Games,2
Runic Games,2
Runic Games,2
Runic Games,2
Runic Games,2
Runic Games,2
Runic Games,2
Runic Games,2
Runic Games,2
Runic Games,2
Runic Games,2
Runic Games,2
Runic Games,2
Runic Games,0
Runic Games,2
Runic Games,2
Runic Games,2
Runic Games,2
Runic Games,0
Runic Games,2
Runic Games,2
Runic Games,2
Runic Games,2
Runic Games,2
Runic Games,2
Runic Games,2
Runic Games,2
Runic Games,2
Runic Games,2
Runic Games,2
Runic Games,2
Runic Games,2
Runic Games,2
Runic Games,2
Runic Games,2
Runic Games,2
Runic Games,2
Runic Games,2
Runic Games,2
Runic Games,2
Runic Games,2
Runic Games,2
Runic Games,2
Runic Games,2
Runic Games,2
Runic Games,2
Runic Games,2
Runic Games,2
Runic Games,2
Runic Games,0
Runic Games,2
Runic Games,2
Runic Games,2
Runic Games,2
Runic Games,0
Runic Games,2
Runic Games,2
Runic Games,2
Runic Games,2
Runic Games,2
Runic Games,2
Runic Games,2
Runic Games,2
Runic Games,2
Runic Games,2
Runic Games,2
Runic Games,2
Runic Games,2
Runic Games,2
Runic Games,2
Runic Games,2
Runic Games,2
Runic Games,2
Runic Games,2
Runic Games,2
Runic Games,2
Runic Games,2
Runic Games,2
Runic Games,2
Runic Games,2
Runic Games,2
Runic Games,2
Runic Games,2
Runic Games,2
Runic Games,2
Runic Games,0
Runic Games,2
Runic Games,2
Runic Games,2
Runic Games,2
Runic Games,0
Runic Games,2
Runic Games,2
Runic Games,2
Runic Games,2
Runic Games,2
Runic Games,2
Runic Games,2
Runic Games,2
Runic Games,2
Runic Games,2
Runic Games,2
Runic Games,2
Runic Games,2
Runic Games,2
Runic Games,2
Runic Games,2
Runic Games,2
Runic Games,2
Runic Games,2
Runic Games,2
Runic Games,2
Runic Games,2
Runic Games,2
Runic Games,2
"Firaxis Games,Feral Interactive (Mac),Feral Interactive (Linux)",2
"Firaxis Games,Feral Interactive (Mac),Feral Interactive (Linux)",2
"Firaxis Games,Feral Interactive (Mac),Feral Interactive (Linux)",2
"Firaxis Games,Feral Interactive (Mac),Feral Interactive (Linux)",2
"Firaxis Games,Feral Interactive (Mac),Feral Interactive (Linux)",2
"Firaxis Games,Feral Interactive (Mac),Feral Interactive (Linux)",2
"Firaxis Games,Feral Interactive (Mac),Feral Interactive (Linux)",0
"Firaxis Games,Feral Interactive (Mac),Feral Interactive (Linux)",2
"Firaxis Games,Feral Interactive (Mac),Feral Interactive (Linux)",2
"Firaxis Games,Feral Interactive (Mac),Feral Interactive (Linux)",2
"Firaxis Games,Feral Interactive (Mac),Feral Interactive (Linux)",2
"Firaxis Games,Feral Interactive (Mac),Feral Interactive (Linux)",2
"Firaxis Games,Feral Interactive (Mac),Feral Interactive (Linux)",2
"Firaxis Games,Feral Interactive (Mac),Feral Interactive (Linux)",0
"Firaxis Games,Feral Interactive (Mac),Feral Interactive (Linux)",0
"Firaxis Games,Feral Interactive (Mac),Feral Interactive (Linux)",2
"Firaxis Games,Feral Interactive (Mac),Feral Interactive (Linux)",2
"Firaxis Games,Feral Interactive (Mac),Feral Interactive (Linux)",2
"Firaxis Games,Feral Interactive (Mac),Feral Interactive (Linux)",0
"Firaxis Games,Feral Interactive (Mac),Feral Interactive (Linux)",2
"Firaxis Games,Feral Interactive (Mac),Feral Interactive (Linux)",2
"Firaxis Games,Feral Interactive (Mac),Feral Interactive (Linux)",2
"Firaxis Games,Feral Interactive (Mac),Feral Interactive (Linux)",0
"Firaxis Games,Feral Interactive (Mac),Feral Interactive (Linux)",0
"Firaxis Games,Feral Interactive (Mac),Feral Interactive (Linux)",0
"Firaxis Games,Feral Interactive (Mac),Feral Interactive (Linux)",2
"Firaxis Games,Feral Interactive (Mac),Feral Interactive (Linux)",2
"Firaxis Games,Feral Interactive (Mac),Feral Interactive (Linux)",0
"Firaxis Games,Feral Interactive (Mac),Feral Interactive (Linux)",2
"Firaxis Games,Feral Interactive (Mac),Feral Interactive (Linux)",2
"Firaxis Games,Feral Interactive (Mac),Feral Interactive (Linux)",2
"Firaxis Games,Feral Interactive (Mac),Feral Interactive (Linux)",0
"Firaxis Games,Feral Interactive (Mac),Feral Interactive (Linux)",2
"Firaxis Games,Feral Interactive (Mac),Feral Interactive (Linux)",2
"Firaxis Games,Feral Interactive (Mac),Feral Interactive (Linux)",0
"Firaxis Games,Feral Interactive (Mac),Feral Interactive (Linux)",2
"Firaxis Games,Feral Interactive (Mac),Feral Interactive (Linux)",2
"Firaxis Games,Feral Interactive (Mac),Feral Interactive (Linux)",2
"Firaxis Games,Feral Interactive (Mac),Feral Interactive (Linux)",2
"Firaxis Games,Feral Interactive (Mac),Feral Interactive (Linux)",2
"Firaxis Games,Feral Interactive (Mac),Feral Interactive (Linux)",0
Subset Games,0
Subset Games,2
Subset Games,0
Subset Games,2
Subset Games,2
Subset Games,2
Subset Games,2
Subset Games,2
Subset Games,0
Subset Games,2
Subset Games,2
Subset Games,2
Subset Games,2
Subset Games,2
Subset Games,2
Subset Games,2
Subset Games,2
Subset Games,2
Subset Games,2
Subset Games,2
Subset Games,2
Subset Games,2
Subset Games,2
Subset Games,2
Subset Games,2
Subset Games,2
Subset Games,0
Subset Games,0
Subset Games,2
Subset Games,2
Subset Games,0
Subset Games,2
Subset Games,0
Subset Games,2
Subset Games,2
Subset Games,0
Subset Games,0
Subset Games,2
Subset Games,2
Subset Games,0
Subset Games,2
Subset Games,2
Subset Games,2
Subset Games,2
Subset Games,2
Subset Games,2
Subset Games,2
Subset Games,2
Subset Games,2
Subset Games,2
Subset Games,2
Subset Games,2
Subset Games,2
Subset Games,2
Subset Games,0
Subset Games,2
Subset Games,2
Subset Games,0
Subset Games,0
Subset Games,2
Subset Games,0
Subset Games,2
Subset Games,2
Subset Games,2
Subset Games,2
Subset Games,2
Subset Games,0
Subset Games,2
Subset Games,2
Subset Games,2
Subset Games,2
Subset Games,2
Subset Games,2
Subset Games,2
Subset Games,2
Subset Games,2
Subset Games,2
Subset Games,2
Subset Games,2
Subset Games,2
Subset Games,2
Subset Games,2
Subset Games,2
Subset Games,2
Subset Games,0
Subset Games,0
Subset Games,2
Subset Games,2
Subset Games,0
Subset Games,2
Subset Games,0
Subset Games,2
Subset Games,2
Subset Games,0
Subset Games,0
Subset Games,2
Subset Games,2
Subset Games,0
Subset Games,2
Subset Games,2
Subset Games,2
Subset Games,2
Subset Games,2
Subset Games,2
Subset Games,2
Subset Games,2
Subset Games,2
Subset Games,2
Subset Games,2
Subset Games,2
Subset Games,2
Subset Games,2
Subset Games,0
Subset Games,2
Subset Games,2
Subset Games,0
Subset Games,0
Subset Games,2
Subset Games,0
Subset Games,2
Subset Games,2
Subset Games,2
Subset Games,2
Subset Games,2
